cycle,frame_time,frame_time_error,step_name,STATEV1_end,STATEV2_end,STATEV3_end,STATEV4_end,STATEV5_end,STATEV6_end,STATEV7_end,STATEV8_end,STATEV9_end,STATEV10_end,STATEV11_end,STATEV12_end,STATEV13_end,STATEV14_end,STATEV15_end,Delta_STATEV1,Delta_STATEV2,Delta_STATEV3,Delta_STATEV4,Delta_STATEV5,Delta_STATEV6,Delta_STATEV7,Delta_STATEV8,Delta_STATEV9,Delta_STATEV10,Delta_STATEV11,Delta_STATEV12,Delta_STATEV13,Delta_STATEV14,Delta_STATEV15,S11,S22,S33,S12,S13,S23,Delta_S11,Delta_S22,Delta_S33,Delta_S12,Delta_S13,Delta_S23,RIGHT_FACE_U1_AVG,RIGHT_FACE_RF1_SUM
81,80.9902572632,-0.00974273681641,CYCLIC_500,0.577310264111,-85.5548477173,42.7774238586,42.7774238586,-1.86581646897e-15,1.9609001657e-15,-1.97108871805e-15,-0.00177547161002,0.000887735805009,0.000887735805009,-2.73861385238e-19,-1.61028852508e-19,-1.2971875487e-19,5.69057703018,0,0.00710242986679,0.00547790527344,-0.00273895263672,-0.00273895263672,-2.41825824593e-15,-8.22128967613e-16,-5.47990420298e-16,2.7462374419e-07,-1.37311872095e-07,-1.37311872095e-07,5.70207197117e-20,-1.90622091952e-20,1.25833033149e-21,0.0690159797668,0,331.931854248,-1.26565424807e-14,-1.68753899743e-14,-2.89101937546e-15,-1.40782349652e-14,4.69229883915e-15,-0.0576782226562,-1.39888101103e-14,-1.24344978758e-14,1.21983292612e-14,1.20216804077e-15,3.69699920995e-16,-0.00194843753707,1327.72741699
82,81.9902572632,-0.00974273681641,CYCLIC_500,0.584411621094,-85.549369812,42.774684906,42.774684906,-3.90078789243e-17,1.70579502443e-15,-1.71333157618e-15,-0.00177519710269,0.000887598551344,0.000887598551344,-2.58835836819e-19,-2.17981769259e-19,-1.19189772782e-19,5.75955724716,0,0.00710135698318,0.00547790527344,-0.00273895263672,-0.00273895263672,1.82680859005e-15,-2.55105141272e-16,2.57757141873e-16,2.74507328868e-07,-1.37253664434e-07,-1.37253664434e-07,1.50255484189e-20,-5.69529167509e-20,1.05289820883e-20,0.06898021698,0,331.874206543,-7.9936057773e-15,-3.5527136788e-15,1.63990034511e-14,7.14715574753e-16,8.84942931189e-15,-0.0576477050781,4.66293670343e-15,1.33226762955e-14,1.92900228266e-14,1.47929505399e-14,4.15713047274e-15,-0.00194843753707,1327.49682617
83,82.9902572632,-0.00974273681641,CYCLIC_500,0.591511845589,-85.5438842773,42.7719421387,42.7719421387,-6.31606948591e-16,1.9751340316e-15,-2.27980063978e-15,-0.00177492282819,0.000887461414095,0.000887461414095,-9.3617518476e-20,-1.96730032369e-19,-1.10533330903e-19,5.82850265503,0,0.00710022449493,0.00548553466797,-0.00274276733398,-0.00274276733398,-5.92599069667e-16,2.69339007172e-16,-5.66469063601e-16,2.74274498224e-07,-1.37137249112e-07,-1.37137249112e-07,1.65218318343e-19,2.12517368896e-20,8.65644187919e-21,0.0689454078674,0,331.816619873,-7.54951656745e-15,-1.68753899743e-14,-9.78982639876e-15,-6.60931740754e-15,3.23505636537e-15,-0.0575866699219,4.4408920985e-16,-1.33226762955e-14,-2.61888298499e-14,-7.32403298229e-15,-5.61437294653e-15,-0.00194843753707,1327.26647949
84,83.9902572632,-0.00974273681641,CYCLIC_500,0.5986109972,-85.5384063721,42.769203186,42.769203186,1.94558788127e-15,2.63786502386e-15,-1.40765465043e-15,-0.00177464867011,0.000887324335054,0.000887324335054,5.65494388084e-20,-1.86252885183e-19,-8.12513254342e-20,5.89741325378,0,0.00709915161133,0.00547790527344,-0.00273895263672,-0.00273895263672,2.57719482986e-15,6.62730992258e-16,8.72145989351e-16,2.74158082902e-07,-1.37079041451e-07,-1.37079041451e-07,1.50166957284e-19,1.04771471868e-20,2.92820054685e-20,0.0689105987549,0,331.759033203,-1.55431223448e-15,-1.42108547152e-14,-5.06560069496e-15,-6.80094286233e-15,4.62795728673e-15,-0.0575866699219,5.99520433298e-15,2.6645352591e-15,4.72422570379e-15,-1.91625454797e-16,1.39290092136e-15,-0.00194843753707,1327.03613281
85,84.9902572632,-0.00974273681641,CYCLIC_500,0.605709016323,-85.5329284668,42.7664642334,42.7664642334,-1.04309563047e-15,2.12119279644e-15,-1.91251019251e-15,-0.00177437474485,0.000887187372427,0.000887187372427,-4.89206912921e-20,-2.18722073289e-19,-9.92242686252e-20,5.96628856659,0,0.00709801912308,0.00547790527344,-0.00273895263672,-0.00273895263672,-2.98868351174e-15,-5.16672227415e-16,-5.04855542083e-16,2.73925252259e-07,-1.36962626129e-07,-1.36962626129e-07,-1.054701301e-19,-3.24691881064e-20,-1.7972943191e-20,0.0688753128052,0,331.701507568,-9.54791801178e-15,-6.2172489379e-15,3.1592770392e-15,-2.83013364798e-15,5.9149926753e-15,-0.0575256347656,-7.9936057773e-15,7.9936057773e-15,8.22487773416e-15,3.97080921436e-15,1.28703538857e-15,-0.00194843753707,1326.80603027
86,85.9902572632,-0.00974273681641,CYCLIC_500,0.612805962563,-85.5274429321,42.7637214661,42.7637214661,-1.5508399321e-15,2.34006313547e-15,-2.24090041924e-15,-0.00177410093602,0.000887050468009,0.000887050468009,-1.31121323205e-19,-1.92156376279e-19,-1.13339613024e-19,6.03512859344,0,0.00709694623947,0.00548553466797,-0.00274276733398,-0.00274276733398,-5.07744301628e-16,2.18870339029e-16,-3.28390226728e-16,2.73808836937e-07,-1.36904418468e-07,-1.36904418468e-07,-8.22006319133e-20,2.65656970098e-20,-1.41153443991e-20,0.0688400268555,0,331.644012451,-1.13242748512e-14,-1.24344978758e-14,1.35250896413e-15,-7.99379474506e-15,5.39873355512e-15,-0.0574951171875,-1.7763568394e-15,-6.2172489379e-15,-1.80676807506e-15,-5.16366109708e-15,-5.16259120182e-16,-0.00194843753707,1326.5760498
87,86.9902572632,-0.00974273681641,CYCLIC_500,0.619901835918,-85.5219650269,42.7609825134,42.7609825134,-3.28816150628e-15,2.94291040052e-15,-2.01998987893e-15,-0.00177382736001,0.000886913680006,0.000886913680006,-2.49821136877e-19,-1.66394046128e-19,-1.07130221813e-19,6.10393381119,0,0.00709587335587,0.00547790527344,-0.00273895263672,-0.00273895263672,-1.73732157418e-15,6.02847265048e-16,2.20910540305e-16,2.73576006293e-07,-1.36788003147e-07,-1.36788003147e-07,-1.18699813672e-19,2.57623301516e-20,6.20939121126e-21,0.0688052177429,0,331.586547852,7.9936057773e-15,4.4408920985e-15,-2.10517720005e-15,-9.43594030909e-15,4.13912528198e-15,-0.0574645996094,1.93178806285e-14,1.68753899743e-14,-3.45768616418e-15,-1.44214556403e-15,-1.25960827314e-15,-0.00194843753707,1326.34619141
88,87.9902572632,-0.00974273681641,CYCLIC_500,0.626996576786,-85.5164794922,42.7582397461,42.7582397461,-1.32664131908e-15,2.14212112438e-15,-2.11930281117e-15,-0.00177355390042,0.00088677695021,0.00088677695021,-3.11254039592e-19,-1.82911237067e-19,-1.19030795373e-19,6.17270374298,0,0.00709474086761,0.00548553466797,-0.00274276733398,-0.00274276733398,1.9615201872e-15,-8.00789276143e-16,-9.93129322346e-17,2.73459590971e-07,-1.36729795486e-07,-1.36729795486e-07,-6.14329027147e-20,-1.65171909391e-20,-1.19005735597e-20,0.0687699317932,0,331.529144287,-1.31006316906e-14,-1.59872115546e-14,2.24284054158e-15,-1.9659605589e-15,5.86483442157e-15,-0.0574035644531,-2.10942374679e-14,-2.04281036531e-14,4.34801774163e-15,7.46997975019e-15,1.72570913959e-15,-0.00194843753707,1326.11657715
89,88.9902572632,-0.00974273681641,CYCLIC_500,0.63409024477,-85.5110015869,42.7555007935,42.7555007935,1.34395688275e-15,4.30007358234e-15,-1.51197803685e-15,-0.00177328067366,0.00088664033683,0.00088664033683,-2.6279752587e-19,-1.22878881992e-19,-1.03273890045e-19,6.24143886566,0,0.00709366798401,0.00547790527344,-0.00273895263672,-0.00273895263672,2.67059820182e-15,2.15795245797e-15,6.07324774316e-16,2.73226760328e-07,-1.36613380164e-07,-1.36613380164e-07,4.84565137215e-20,6.0032355075e-20,1.57569053274e-20,0.0687351226807,0,331.471740723,1.04360964315e-14,-1.7763568394e-15,7.09753843684e-15,1.55327123098e-15,5.02984268294e-15,-0.0574035644531,2.35367281221e-14,1.42108547152e-14,4.85469789525e-15,3.51923178988e-15,-8.34991738634e-16,-0.00194843753707,1325.88696289
90,89.9902572632,-0.00974273681641,CYCLIC_500,0.64118283987,-85.5055160522,42.7527580261,42.7527580261,-3.19692539054e-15,2.84711203298e-15,-2.19734097899e-15,-0.00177300756332,0.000886503781658,0.000886503781658,-4.12108644652e-19,-7.82963802156e-20,-1.12802341445e-19,6.31013917923,0,0.0070925951004,0.00548553466797,-0.00274276733398,-0.00274276733398,-4.54088227328e-15,-1.45296154937e-15,-6.85362942142e-16,2.73110345006e-07,-1.36555172503e-07,-1.36555172503e-07,-1.49311118781e-19,4.4582501776e-20,-9.52845139964e-21,0.0687003135681,0,331.414398193,-6.2172489379e-15,-8.881784197e-16,-2.78483615899e-15,-9.92867751954e-15,2.11358009114e-15,-0.0573425292969,-1.66533453694e-14,8.881784197e-16,-9.88237459583e-15,-1.14819487505e-14,-2.9162625918e-15,-0.00194843753707,1325.65759277
91,90.9902572632,-0.00974273681641,CYCLIC_500,0.648274362087,-85.5000305176,42.7500152588,42.7500152588,-1.29785638005e-15,2.00255494979e-15,-2.34956399302e-15,-0.0017727346858,0.0008863673429,0.0008863673429,-4.84812343251e-19,-1.21563748828e-19,-1.29266775689e-19,6.37880468369,0,0.0070915222168,0.00548553466797,-0.00274276733398,-0.00274276733398,1.89906901048e-15,-8.44557083184e-16,-1.5222301403e-16,2.72877514362e-07,-1.36438757181e-07,-1.36438757181e-07,-7.27036985991e-20,-4.32673686126e-20,-1.64644342441e-20,0.0686655044556,0,331.357086182,-5.3290705182e-15,-5.3290705182e-15,-1.21034122844e-14,-1.13970341343e-14,2.42148095483e-15,-0.0573120117188,8.881784197e-16,-4.4408920985e-15,-9.31857612537e-15,-1.46835661477e-15,3.07900863693e-16,-0.00194843753707,1325.42834473
92,91.9902572632,-0.00974273681641,CYCLIC_500,0.655364751816,-85.4945449829,42.7472724915,42.7472724915,1.26784467511e-15,2.78446014254e-16,-2.31563442403e-15,-0.0017724619247,0.000886230962351,0.000886230962351,-4.24593790749e-19,-1.80114810834e-19,-1.28921504625e-19,6.44743490219,0,0.00709038972855,0.00548553466797,-0.00274276733398,-0.00274276733398,2.56570105516e-15,-1.72410893554e-15,3.39295689897e-17,2.72761099041e-07,-1.3638054952e-07,-1.3638054952e-07,6.0218552502e-20,-5.85510620061e-20,3.45271064378e-22,0.0686302185059,0,331.299804688,1.7763568394e-15,8.881784197e-16,-1.5536917213e-14,-9.62682590708e-15,6.38247253455e-16,-0.0572814941406,7.1054273576e-15,6.2172489379e-15,-3.43350492863e-15,1.77020822724e-15,-1.78323370138e-15,-0.00194843753707,1325.19921875
93,92.9902572632,-0.00974273681641,CYCLIC_500,0.662454009056,-85.4890670776,42.7445335388,42.7445335388,2.55107182754e-16,1.99922476697e-15,-1.84088256524e-15,-0.00177218928002,0.000886094640009,0.000886094640009,-4.4695688195e-19,-2.06905769966e-19,-1.32399213248e-19,6.51603031158,0,0.0070892572403,0.00547790527344,-0.00273895263672,-0.00273895263672,-1.01273749236e-15,1.72077875271e-15,4.74751858789e-16,2.72644683719e-07,-1.36322341859e-07,-1.36322341859e-07,-2.23630912011e-20,-2.67909591317e-20,-3.4777086235e-21,0.0685954093933,0,331.242553711,-4.4408920985e-15,-7.1054273576e-15,5.16630620561e-15,-7.65935600826e-15,4.27867033368e-15,-0.0572509765625,-6.2172489379e-15,-7.9936057773e-15,2.07032234186e-14,1.96746989882e-15,3.64042308022e-15,-0.00194843753707,1324.97021484
94,93.9902572632,-0.00974273681641,CYCLIC_500,0.669542253017,-85.483581543,42.7417907715,42.7417907715,-2.36224156327e-15,3.84047929217e-15,-1.8151935668e-15,-0.00177191686817,0.000885958434083,0.000885958434083,-5.18646228109e-19,-1.27918344164e-19,-1.20364050779e-19,6.58459091187,0,0.00708824396133,0.00548553466797,-0.00274276733398,-0.00274276733398,-2.61734874602e-15,1.8412545252e-15,2.56889984448e-17,2.72411853075e-07,-1.36205926538e-07,-1.36205926538e-07,-7.16893461587e-20,7.89874258017e-20,1.20351624693e-20,0.0685606002808,0,331.18536377,4.66293670343e-15,0,-1.23376992682e-14,-6.47092233541e-15,2.07797558398e-15,-0.0571899414062,9.10382880193e-15,7.1054273576e-15,-1.75040054738e-14,1.18843367284e-15,-2.2006947497e-15,-0.00194843753707,1324.74145508
95,94.9902572632,-0.00974273681641,CYCLIC_500,0.676629364491,-85.4780960083,42.7390480042,42.7390480042,2.28744524365e-15,2.67163715349e-15,-1.71702903381e-15,-0.00177164468914,0.000885822344571,0.000885822344571,-4.38943101347e-19,-7.1538694274e-20,-1.1401947279e-19,6.65311670303,0,0.00708711147308,0.00548553466797,-0.00274276733398,-0.00274276733398,4.64968680691e-15,-1.16884213868e-15,9.81645329883e-17,2.72179022431e-07,-1.36089511216e-07,-1.36089511216e-07,7.97031267621e-20,5.63796498902e-20,6.34457798904e-21,0.0685257911682,0,331.128173828,6.2172489379e-15,7.9936057773e-15,-1.5617726636e-14,-6.03033777732e-15,6.45780466703e-15,-0.0571899414062,1.55431223448e-15,7.9936057773e-15,-3.28002736782e-15,4.40584558091e-16,4.37982908305e-15,-0.00194843753707,1324.51269531
96,95.9902572632,-0.00974273681641,CYCLIC_500,0.68371540308,-85.4726028442,42.7363014221,42.7363014221,-6.31820189136e-16,1.91086430823e-15,-2.0117077165e-15,-0.00177137251012,0.00088568625506,0.00088568625506,-4.72125518363e-19,-5.80801381475e-20,-1.14126432231e-19,6.72160768509,0,0.00708603858948,0.0054931640625,-0.00274658203125,-0.00274658203125,-2.91926543278e-15,-7.60772845263e-16,-2.94678682695e-16,2.72179022431e-07,-1.36089511216e-07,-1.36089511216e-07,-3.31824170165e-20,1.34585561265e-20,-1.06959441328e-22,0.0684909820557,0,331.071044922,-1.55431223448e-15,0,-6.29801760577e-15,-8.10607460028e-15,4.1062406307e-15,-0.05712890625,-7.77156117238e-15,-7.9936057773e-15,9.31970903028e-15,-2.07573682296e-15,-2.35156403633e-15,-0.00194843753707,1324.28417969
97,96.9902572632,-0.00974273681641,CYCLIC_500,0.690800368786,-85.4671173096,42.7335586548,42.7335586548,-1.51667247258e-15,2.99259000453e-15,-2.10918859257e-15,-0.00177110068034,0.000885550340172,0.000885550340172,-5.45086795068e-19,-2.84596271887e-20,-1.21904016924e-19,6.79006385803,0,0.00708496570587,0.00548553466797,-0.00274276733398,-0.00274276733398,-8.84852283444e-16,1.0817256963e-15,-9.74808760703e-17,2.71829776466e-07,-1.35914888233e-07,-1.35914888233e-07,-7.29612767046e-20,2.96205109588e-20,-7.77758469268e-21,0.0684561729431,0,331.013946533,-3.10862446895e-15,-7.9936057773e-15,2.93105232307e-15,1.70268186071e-15,5.02054856098e-15,-0.0570983886719,-1.55431223448e-15,-7.9936057773e-15,9.22906992884e-15,9.80875646099e-15,9.14307930285e-16,-0.00194843753707,1324.05578613
98,97.9902572632,-0.00974273681641,CYCLIC_500,0.697884202003,-85.4616317749,42.7308158875,42.7308158875,-2.41237543006e-15,2.10524520091e-16,-2.17750898135e-15,-0.00177082896698,0.000885414483491,0.000885414483491,-5.76932673098e-19,-6.30892656522e-20,-1.29811445143e-19,6.85848522186,0,0.00708383321762,0.00548553466797,-0.00274276733398,-0.00274276733398,-8.95702957478e-16,-2.78206548444e-15,-6.83203887781e-17,2.71713361144e-07,-1.35856680572e-07,-1.35856680572e-07,-3.18458780304e-20,-3.46296384635e-20,-7.90742821894e-21,0.0684213638306,0,330.956878662,-1.33226762955e-14,-6.2172489379e-15,-1.57413055816e-14,5.69324504145e-15,3.21926338313e-15,-0.0570678710938,-1.02140518266e-14,1.7763568394e-15,-1.86723579046e-14,3.99056318074e-15,-1.80128517786e-15,-0.00194843753707,1323.82751465
99,98.9902572632,-0.00974273681641,CYCLIC_500,0.704966962337,-85.4561462402,42.7280731201,42.7280731201,5.73013307484e-15,2.34068367975e-15,-1.28106229586e-15,-0.00177055737004,0.000885278685018,0.000885278685018,-3.19801871203e-19,-7.64537667387e-20,-1.16713739591e-19,6.92687225342,0,0.00708276033401,0.00548553466797,-0.00274276733398,-0.00274276733398,8.1425085049e-15,2.13015915966e-15,8.96446685493e-16,2.71596945822e-07,-1.35798472911e-07,-1.35798472911e-07,2.57130801896e-19,-1.33645010865e-20,1.30977055515e-20,0.0683870315552,0,330.899841309,-1.33226762955e-15,-1.7763568394e-15,-4.80840955639e-15,4.70079416602e-15,4.19067036025e-15,-0.0570373535156,1.1990408666e-14,4.4408920985e-15,1.09328960252e-14,-9.92450875425e-16,9.71406977125e-16,-0.00194843753707,1323.59936523
100,99.9902572632,-0.00974273681641,CYCLIC_500,0.712048649788,-85.4506530762,42.7253265381,42.7253265381,1.09488636815e-16,1.25566658216e-15,-2.03852653655e-15,-0.00177028600592,0.000885143002961,0.000885143002961,-3.58274938951e-19,-1.30763006174e-19,-1.30166036933e-19,6.99522447586,0,0.00708168745041,0.0054931640625,-0.00274658203125,-0.00274658203125,-5.62064443802e-15,-1.08501709759e-15,-7.57464240686e-16,2.71364115179e-07,-1.35682057589e-07,-1.35682057589e-07,-3.84730677485e-20,-5.43092394352e-20,-1.3452297342e-20,0.0683522224426,0,330.84286499,-3.77475828373e-15,8.881784197e-16,-9.44144978195e-15,-3.20640764645e-15,2.94302357206e-15,-0.0569763183594,-2.44249065418e-15,2.6645352591e-15,-4.63304022557e-15,-7.90720181247e-15,-1.24764678819e-15,-0.00194843753707,1323.37145996
101,100.990257263,-0.00974273681641,CYCLIC_500,0.719129264355,-85.4451675415,42.7225837708,42.7225837708,3.63564504016e-16,1.73712934071e-15,-1.97860362744e-15,-0.00177001475822,0.000885007379111,0.000885007379111,-3.20401540796e-19,-1.50384390271e-19,-1.28804518749e-19,7.06354188919,0,0.0070806145668,0.00548553466797,-0.00274276733398,-0.00274276733398,2.54075867201e-16,4.81462758555e-16,5.99229091021e-17,2.71247699857e-07,-1.35623849928e-07,-1.35623849928e-07,3.78733981551e-20,-1.96213840971e-20,1.36151818466e-21,0.0683174133301,0,330.785919189,-1.1768364061e-14,-1.42108547152e-14,-1.20874367003e-14,-1.1992189566e-14,3.3815729052e-15,-0.0569458007812,-7.9936057773e-15,-1.50990331349e-14,-2.64598691839e-15,-8.78578191951e-15,4.38549333134e-16,-0.00194843753707,1323.14367676
102,101.990257263,-0.00974273681641,CYCLIC_500,0.726208806038,-85.4396743774,42.7198371887,42.7198371887,1.04966124837e-15,3.70976838879e-16,-2.09734366399e-15,-0.00176974362694,0.000884871813469,0.000884871813469,-3.51556884977e-19,-2.0115941976e-19,-1.46558761525e-19,7.13182449341,0,0.0070795416832,0.0054931640625,-0.00274658203125,-0.00274658203125,6.86096744351e-16,-1.36615250184e-15,-1.18740036544e-16,2.71131284535e-07,-1.35565642267e-07,-1.35565642267e-07,-3.11553441815e-20,-5.07750294887e-20,-1.77542427763e-20,0.0682826042175,0,330.728973389,-9.32587340685e-15,-1.06581410364e-14,4.91783379885e-15,-1.89770584992e-16,5.8561846485e-15,-0.0569458007812,2.44249065418e-15,3.5527136788e-15,1.70052704992e-14,1.1802418981e-14,2.4746117433e-15,-0.00194843753707,1322.91589355
103,102.990257263,-0.00974273681641,CYCLIC_500,0.733287215233,-85.4341812134,42.7170906067,42.7170906067,-2.65747133519e-15,3.01625694219e-15,-2.16002451567e-15,-0.00176947272848,0.000884736364242,0.000884736364242,-4.33232811752e-19,-1.79385977473e-19,-1.57366181574e-19,7.20007276535,0,0.00707840919495,0.0054931640625,-0.00274658203125,-0.00274658203125,-3.70713258356e-15,2.64528010331e-15,-6.26808516871e-17,2.70898453891e-07,-1.35449226946e-07,-1.35449226946e-07,-8.16759267746e-20,2.17734422869e-20,-1.0807420049e-20,0.0682482719421,0,330.672088623,-4.21884749358e-15,-1.06581410364e-14,1.29378103588e-14,-1.2070659929e-14,4.8397752923e-15,-0.056884765625,5.10702591328e-15,0,8.01997655993e-15,-1.1880889344e-14,-1.01640935619e-15,-0.00194843753707,1322.68835449
104,103.990257263,-0.00974273681641,CYCLIC_500,0.740364551544,-85.4286956787,42.7143478394,42.7143478394,3.12837370221e-15,1.72999018969e-15,-1.55503084267e-15,-0.00176920206286,0.00088460103143,0.00088460103143,-2.55324826704e-19,-1.74706251625e-19,-1.40656516046e-19,7.26828622818,0,0.00707733631134,0.00548553466797,-0.00274276733398,-0.00274276733398,5.7858450374e-15,-1.28626675249e-15,6.04993673006e-16,2.70665623248e-07,-1.35332811624e-07,-1.35332811624e-07,1.77907985048e-19,4.6797258479e-21,1.67096655279e-20,0.0682134628296,0,330.615234375,0,-4.4408920985e-15,4.36391526627e-15,5.3554161016e-16,3.06411341697e-15,-0.0568542480469,4.21884749358e-15,6.2172489379e-15,-8.57389509251e-15,1.26062015392e-14,-1.77566187534e-15,-0.00194843753707,1322.4609375
105,104.990257263,-0.00974273681641,CYCLIC_500,0.747440814972,-85.4232025146,42.7116012573,42.7116012573,1.09685926339e-15,2.60041389885e-15,-1.8390738091e-15,-0.00176893151365,0.000884465756826,0.000884465756826,-2.39414080323e-19,-1.46412612787e-19,-1.19705555235e-19,7.3364648819,0,0.00707626342773,0.0054931640625,-0.00274658203125,-0.00274658203125,-2.03151443881e-15,8.70423709153e-16,-2.84042966432e-16,2.70549207926e-07,-1.35274603963e-07,-1.35274603963e-07,1.5910746381e-20,2.82936388383e-20,2.09509608115e-20,0.068178653717,0,330.558441162,0,-8.881784197e-16,5.96270662934e-15,3.43073320522e-15,2.57877882449e-15,-0.0567932128906,0,3.5527136788e-15,1.59879136308e-15,2.89519159506e-15,-4.85334592479e-16,-0.00194843753707,1322.23376465
106,105.990257263,-0.00974273681641,CYCLIC_500,0.754516005516,-85.4177093506,42.7088546753,42.7088546753,-1.20423941352e-16,2.38329508168e-15,-2.23175346595e-15,-0.00176866108086,0.00088433054043,0.00088433054043,-3.08983197781e-19,-1.50156376804e-19,-1.34071782746e-19,7.40460968018,0,0.00707519054413,0.0054931640625,-0.00274658203125,-0.00274658203125,-1.21728320475e-15,-2.17118817169e-16,-3.92679656847e-16,2.70432792604e-07,-1.35216396302e-07,-1.35216396302e-07,-6.95691174588e-20,-3.74376401758e-21,-1.43662275115e-20,0.0681447982788,0,330.501647949,-1.11022302463e-14,-7.9936057773e-15,-4.2855365151e-15,-4.37089784854e-15,9.63715983973e-15,-0.0567932128906,-1.11022302463e-14,-7.1054273576e-15,-1.02482431444e-14,-7.80163105376e-15,7.05838101524e-15,-0.00194843753707,1322.0065918
107,106.990257263,-0.00974273681641,CYCLIC_500,0.761590123177,-85.4122161865,42.7061080933,42.7061080933,1.57778117487e-15,1.74618663093e-15,-1.86799151723e-15,-0.0017683908809,0.000884195440449,0.000884195440449,-2.62352293078e-19,-1.79219017852e-19,-1.35604326278e-19,7.47271966934,0,0.00707411766052,0.0054931640625,-0.00274658203125,-0.00274658203125,1.69820511622e-15,-6.37108450745e-16,3.63761948719e-16,2.7019996196e-07,-1.3509998098e-07,-1.3509998098e-07,4.6630904703e-20,-2.90626410474e-20,-1.53254353183e-21,0.0681099891663,0,330.444915771,4.88498130835e-15,2.6645352591e-15,1.40466175083e-14,-1.0468511853e-14,6.96001842916e-15,-0.0567321777344,1.59872115546e-14,1.06581410364e-14,1.83321540234e-14,-6.09761400443e-15,-2.67714141057e-15,-0.00194843753707,1321.77966309
108,107.990257263,-0.00974273681641,CYCLIC_500,0.768663167953,-85.4067230225,42.7033615112,42.7033615112,-1.29625295661e-15,1.67583261035e-15,-2.32296739422e-15,-0.00176812091377,0.000884060456883,0.000884060456883,-3.84450461975e-19,-1.35229089203e-19,-1.47256056202e-19,7.5407948494,0,0.00707304477692,0.0054931640625,-0.00274658203125,-0.00274658203125,-2.87403413148e-15,-7.03540205859e-17,-4.54975876994e-16,2.69967131317e-07,-1.34983565658e-07,-1.34983565658e-07,-1.22098168896e-19,4.39899286491e-20,-1.16517299241e-20,0.0680751800537,0,330.388183594,2.22044604925e-16,-2.6645352591e-15,5.79731493057e-15,-1.29950979499e-14,8.60277093537e-15,-0.0567321777344,-4.66293670343e-15,-5.3290705182e-15,-8.2493025777e-15,-2.52658609688e-15,1.64275250622e-15,-0.00194843753707,1321.55273438
109,108.990257263,-0.00974273681641,CYCLIC_500,0.775735080242,-85.4012298584,42.7006149292,42.7006149292,3.38649949366e-15,1.21400282481e-15,-1.70613673108e-15,-0.00176785094664,0.000883925473318,0.000883925473318,-2.77477781717e-19,-1.43043700325e-19,-1.42167282271e-19,7.60883617401,0,0.00707191228867,0.0054931640625,-0.00274658203125,-0.00274658203125,4.68275245027e-15,-4.61829785535e-16,6.1683066314e-16,2.69967131317e-07,-1.34983565658e-07,-1.34983565658e-07,1.06972680257e-19,-7.81461112251e-21,5.08877393095e-21,0.0680413246155,0,330.331512451,2.88657986403e-15,8.881784197e-16,-1.07517170012e-14,-6.33229316456e-15,4.87313576434e-15,-0.0566711425781,2.6645352591e-15,3.5527136788e-15,-1.65490319318e-14,6.6628047853e-15,-3.72963517103e-15,-0.00194843753707,1321.3260498
110,109.990257263,-0.00974273681641,CYCLIC_500,0.782805979252,-85.3957366943,42.6978683472,42.6978683472,5.23760114332e-16,1.37355106249e-15,-1.50905450971e-15,-0.00176758121233,0.000883790606167,0.000883790606167,-3.5797338315e-19,-1.62578365359e-19,-1.3894402438e-19,7.67684268951,0,0.0070708990097,0.0054931640625,-0.00274658203125,-0.00274658203125,-2.86273937933e-15,1.59548237676e-16,1.97082221369e-16,2.69734300673e-07,-1.34867150337e-07,-1.34867150337e-07,-8.04956014328e-20,-1.95346650343e-20,3.22325789083e-21,0.0680065155029,0,330.274871826,4.21884749358e-15,8.881784197e-16,4.04244621193e-16,-1.53642651175e-16,6.1825353572e-15,-0.056640625,1.33226762955e-15,0,1.11559616224e-14,6.17865051338e-15,1.30939959286e-15,-0.00194843753707,1321.0994873
111,110.990257263,-0.00974273681641,CYCLIC_500,0.789875745773,-85.3902435303,42.6951217651,42.6951217651,-1.61784812291e-15,2.64134580401e-15,-1.46258047873e-15,-0.00176731171086,0.000883655855432,0.000883655855432,-4.58360603901e-19,-1.60325145768e-19,-1.30933208278e-19,7.74481487274,0,0.00706976652145,0.0054931640625,-0.00274658203125,-0.00274658203125,-2.14160823724e-15,1.26779474152e-15,4.64740309855e-17,2.69501470029e-07,-1.34750735015e-07,-1.34750735015e-07,-1.00387220751e-19,2.25321959181e-21,8.01081610199e-21,0.0679721832275,0,330.218261719,-2.22044604925e-15,-2.6645352591e-15,2.43599966071e-14,-3.27128846438e-15,6.62449050724e-15,-0.0566101074219,-6.43929354283e-15,-3.5527136788e-15,2.39557519859e-14,-3.11764581321e-15,4.41955150044e-16,-0.00194843753707,1320.87304688
